Time,Noisy Signal,Clean Signal
508.2499,2045,2865
508.2999,1929,2852
508.3499,2921,2826
508.3999,3010,2789
508.4499,3503,2739
508.4999,2370,2679
508.5499,2726,2608
508.5999,1961,2529
508.6499,2388,2442
508.6999,2320,2349
508.7499,2031,2251
508.7999,2267,2150
508.8499,1928,2047
508.8999,2190,1945
508.9499,1753,1844
508.9999,1493,1746
509.0499,1712,1653
509.0999,1705,1566
509.1499,1774,1487
509.1999,2211,1416
509.2499,1885,1356
509.2999,663,1306
509.3499,2228,1269
509.3999,1234,1243
509.4499,996,1230
509.4999,768,1230
509.5499,1239,1243
509.5999,1886,1269
509.6499,1575,1306
509.6999,1315,1356
509.7499,1304,1416
509.7999,848,1487
509.8499,1674,1566
509.8999,1998,1653
509.9499,1248,1746
509.9999,1847,1844
510.0499,3940,1945
510.0999,1452,2048
510.1499,2332,2150
510.1999,1465,2251
510.2499,2329,2349
510.2999,1827,2442
510.3499,2801,2529
510.3999,2485,2608
510.4499,3033,2679
510.4999,2546,2739
510.5499,2552,2789
510.5999,2912,2826
510.6499,3726,2852
510.6999,2456,2865
510.7499,3305,2865
510.7999,1846,2852
510.8499,2818,2826
510.8999,2460,2789
510.9499,2749,2739
510.9999,2182,2679
511.0499,2933,2608
511.0999,2578,2529
511.1499,2122,2442
511.1999,2679,2349
511.2499,2496,2251
511.2999,2657,2150
511.3499,1951,2047
511.3999,937,1945
511.4499,2211,1844
511.4999,1317,1746
511.5499,1735,1653
511.5999,0,1566
511.6499,1464,1487
511.6999,1139,1416
511.7499,1516,1356
511.7999,1784,1306
511.8499,1124,1269
511.8999,1080,1243
511.9499,904,1230
511.9999,966,1230
512.0499,1202,1243
512.0999,3267,1269
512.1499,1249,1306
512.1999,1453,1356
512.2499,1441,1416
512.2999,0,1487
512.3499,1462,1566
512.3999,1978,1653
512.4499,1589,1746
512.4999,1968,1844
512.5499,1011,1945
512.5999,1906,2048
512.6499,1960,2150
512.6999,1972,2251
512.7499,1952,2349
512.7999,2389,2442
512.8499,2627,2529
512.8999,2954,2608
512.9499,2809,2679
512.9999,2612,2739
513.0499,2681,2789
513.0999,2558,2826
513.1499,2878,2852
513.1999,3337,2865
513.2499,3009,2865
513.2999,3050,2852
513.3499,3496,2826
513.3999,3203,2789
513.4499,2712,2739
513.4999,3442,2679
513.5499,2037,2608
513.5999,1930,2529
513.6499,1841,2442
513.6999,2030,2349
513.7499,2269,2251
513.7999,692,2150
513.8499,2184,2048
513.8999,4095,1945
513.9499,1679,1844
513.9999,1206,1746
514.0499,1576,1653
514.0999,1431,1566
514.1499,0,1487
514.1999,1445,1416
514.2499,1338,1356
514.2999,3524,1306
514.3499,954,1269
514.3999,1189,1243
514.4499,1601,1230
514.4999,2113,1230
514.5499,1435,1243
514.5999,1203,1269
514.6499,1383,1306
514.6999,1361,1356
514.7499,1162,1416
514.7999,1285,1487
514.8499,1935,1566
514.8999,948,1653
514.9499,1895,1746
514.9999,1640,1844
515.0499,4095,1945
515.0999,2113,2047
515.1499,2651,2150
515.1999,2892,2251
515.2499,2744,2349
515.2999,2294,2442
515.3499,1971,2529
515.3999,3193,2608
515.4499,1082,2679
515.4999,2886,2739
515.5499,3083,2789
515.5999,2744,2826
515.6499,3171,2852
515.6999,1557,2865
515.7499,2876,2865
515.7999,2674,2852
515.8499,2516,2826
515.8999,2026,2789
515.9499,3062,2739
515.9999,2733,2679
516.0499,2753,2608
516.0999,2110,2529
516.1499,2145,2442
516.1999,3203,2349
516.2499,3157,2251
516.2999,2259,2150
516.3499,2107,2048
516.3999,1451,1945
516.4499,1778,1844
516.4999,1415,1746
516.5499,1931,1653
516.5999,2246,1566
516.6499,1192,1487
516.6999,1348,1416
516.7499,1520,1356
516.7999,1114,1306
516.8499,1159,1269
516.8999,1747,1243
516.9499,0,1230
516.9999,1098,1230
517.0499,1715,1243
517.0999,1227,1269
517.1499,1234,1306
517.1999,1521,1356
517.2499,1376,1416
517.2999,1452,1487
517.3499,1608,1566
517.3999,1467,1653
517.4499,1968,1746
517.4999,1158,1844
517.5499,2203,1945
517.5999,1402,2047
517.6499,1256,2150
517.6999,1986,2251
517.7499,2364,2349
517.7999,1741,2442
517.8499,2776,2529
517.8999,2308,2608
517.9499,2826,2679
517.9999,3461,2739
518.0499,2845,2789
518.0999,3064,2826
518.1499,3107,2852
518.1999,3658,2865
518.2499,2938,2865
518.2999,3499,2852
518.3499,2891,2826
518.3999,3105,2789
518.4499,2282,2739
518.4999,2584,2679
518.5499,2658,2608
518.5999,2538,2529
518.6499,2129,2442
518.6999,3206,2349
518.7499,2806,2251
518.7999,1399,2150
518.8499,4095,2048
518.8999,1932,1945
518.9499,1891,1844
518.9999,1615,1746
519.0499,1744,1653
519.0999,1477,1566
519.1499,1638,1487
519.1999,1125,1416
519.2499,1050,1356
519.2999,1440,1306
519.3499,1621,1269
519.3999,451,1243
519.4499,1582,1230
519.4999,1067,1230
519.5499,2192,1243
519.5999,1547,1269
519.6499,1222,1306
519.6999,1379,1356
519.7499,1063,1416
519.7999,1289,1487
519.8499,1408,1566
519.8999,1849,1653
519.9499,1451,1746
519.9999,1477,1844
520.0499,2523,1945
520.0999,1932,2047
520.1499,2133,2150
520.1999,2016,2251
520.2499,3132,2349
520.2999,1842,2442
520.3499,1384,2529
520.3999,3301,2608
520.4499,3608,2679
520.4999,3009,2739
520.5499,3202,2789
520.5999,3040,2826
520.6499,2953,2852
520.6999,3314,2865
520.7499,2729,2865
520.7999,2671,2852
520.8499,2971,2826
520.8999,2964,2789
520.9499,2773,2739
520.9999,3557,2679
521.0499,2743,2608
521.0999,1475,2529
521.1499,2998,2442
521.1999,1913,2349
521.2499,2402,2251
521.2999,2256,2150
521.3499,2609,2048
521.3999,4095,1945
521.4499,2053,1844
521.4999,2394,1746
521.5499,2383,1653
521.5999,1228,1566
521.6499,1754,1487
521.6999,1499,1416
521.7499,1303,1356
521.7999,1240,1306
521.8499,1305,1269
521.8999,1442,1243
521.9499,1467,1230
521.9999,1322,1230
522.0499,813,1243
522.0999,1598,1269
522.1499,898,1306
522.1999,828,1356
522.2499,1070,1416
522.2999,3958,1487
522.3499,1998,1566
522.3999,2190,1653
522.4499,2051,1746
522.4999,1166,1844
522.5499,1434,1945
522.5999,1911,2047
522.6499,2393,2150
522.6999,2127,2251
522.7499,2255,2349
522.7999,2469,2442
522.8499,2473,2529
522.8999,2423,2608
522.9499,2998,2679
522.9999,2780,2739
523.0499,3691,2789
523.0999,2881,2826
523.1499,3349,2852
523.1999,2844,2865
523.2499,3403,2865
523.2999,2808,2852
523.3499,2535,2826
523.3999,2291,2789
523.4499,3208,2739
523.4999,2533,2679
523.5499,2304,2608
523.5999,2637,2529
523.6499,2801,2442
523.6999,2495,2349
523.7499,2294,2251
523.7999,2179,2150
523.8499,3788,2048
523.8999,1946,1945
523.9499,2799,1844
523.9999,2135,1746
524.0499,1296,1653
524.0999,2230,1566
524.1499,1087,1487
524.1999,926,1416
524.2499,3203,1356
524.2999,1090,1306
524.3499,1413,1269
524.3999,819,1243
524.4499,1061,1230
524.4999,1156,1230
524.5499,1275,1243
524.5999,1209,1269
524.6499,0,1306
524.6999,1839,1356
524.7499,967,1416
524.7999,334,1487
524.8499,1901,1566
524.8999,1384,1653
524.9499,1676,1746
524.9999,1868,1844
525.0499,2235,1945
525.0999,2470,2048
525.1499,2250,2150
525.1999,2434,2251
525.2499,2239,2349
525.2999,2468,2442
525.3499,3408,2529
525.3999,1689,2608
525.4499,2184,2679
525.4999,2649,2739
525.5499,2782,2789
525.5999,2636,2826
525.6499,3396,2852
525.6999,3590,2865
525.7499,3360,2865
525.7999,1997,2852
525.8499,2807,2826
525.8999,2204,2789
525.9499,3401,2739
525.9999,2631,2679
526.0499,2601,2608
526.0999,2663,2529
526.1499,1918,2442
526.1999,2695,2349
526.2499,1618,2251
526.2999,3075,2150
526.3499,2637,2048
526.3999,1703,1945
526.4499,2059,1844
526.4999,1852,1746
526.5499,2015,1653
526.5999,1491,1566
526.6499,1726,1487
526.6999,975,1416
526.7499,1258,1356
526.7999,1527,1306
526.8499,510,1269
526.8999,550,1243
526.9499,1101,1230
526.9999,1382,1230
527.0499,823,1243
527.0999,74,1269
527.1499,1026,1306
527.1999,1726,1356
527.2499,1153,1416
527.2999,1299,1487
527.3499,1021,1566
527.3999,1548,1653
527.4499,2006,1746
527.4999,1568,1844
527.5499,2103,1945
527.5999,2019,2047
527.6499,2192,2150
527.6999,2393,2251
527.7499,2803,2349
527.7999,2510,2442
527.8499,1989,2529
527.8999,2392,2608
527.9499,2948,2679
527.9999,2040,2739
528.0499,2808,2789
528.0999,3911,2826
528.1499,2718,2852
528.1999,2853,2865
528.2499,2661,2865
528.2999,3331,2852
528.3499,3242,2826
528.3999,2700,2789
528.4499,2780,2739
528.4999,2707,2679
528.5499,2417,2608
528.5999,2298,2529
528.6499,2310,2442
528.6999,2479,2349
528.7499,2164,2251
528.7999,2401,2150
528.8499,1425,2048
528.8999,1430,1945
528.9499,2316,1844
528.9999,1458,1746
529.0499,1213,1653
529.0999,1832,1566
529.1499,1588,1487
529.1999,1416,1416
529.2499,1143,1356
529.2999,1268,1306
529.3499,1241,1269
529.3999,612,1243
529.4499,671,1230
529.4999,955,1230
529.5499,1076,1243
529.5999,1385,1269
529.6499,872,1306
529.6999,1706,1356
529.7499,1158,1416
529.7999,2060,1487
529.8499,1364,1566
529.8999,2025,1653
529.9499,1785,1746
529.9999,2213,1844
530.0499,2813,1945
530.0999,1732,2047
530.1499,2472,2150
530.1999,1875,2251
530.2499,2569,2349
530.2999,1760,2442
530.3499,2532,2529
530.3999,2203,2608
530.4499,2650,2679
530.4999,2651,2739
530.5499,3751,2789
530.5999,2971,2826
530.6499,2366,2852
530.6999,3393,2865
530.7499,3882,2865
530.7999,2936,2852
530.8499,2622,2826
530.8999,2175,2789
530.9499,3087,2739
530.9999,2679,2679
531.0499,2493,2608
531.0999,2305,2529
531.1499,1857,2442
531.1999,2607,2349
531.2499,2793,2251
531.2999,1691,2150
531.3499,1867,2048
531.3999,2801,1945
531.4499,1502,1844
531.4999,2312,1746
531.5499,1711,1653
531.5999,1884,1566
531.6499,2375,1487
531.6999,1198,1416
531.7499,1573,1356
531.7999,1260,1306
531.8499,1077,1269
531.8999,1353,1243
531.9499,1622,1230
531.9999,1299,1230
532.0499,771,1243
532.0999,900,1269
532.1499,885,1306
532.1999,1716,1356
532.2499,1594,1416
532.2999,1701,1487
532.3499,1335,1566
532.3999,1502,1653
532.4499,1633,1746
532.4999,2127,1844
532.5499,2601,1945
532.5999,2179,2047
532.6499,2083,2150
532.6999,2862,2251
532.7499,2479,2349
532.7999,2599,2442
532.8499,2930,2529
532.8999,2567,2608
532.9499,2978,2679
532.9999,2543,2739
533.0499,2622,2789
533.0999,3174,2826
533.1499,3002,2852
533.1999,4095,2865
533.2499,2738,2865
533.2999,3055,2852
533.3499,3034,2826
533.3999,3013,2789
533.4499,1937,2739
533.4999,1391,2679
533.5499,2943,2608
533.5999,2094,2529
533.6499,1585,2442
533.6999,2971,2349
533.7499,1985,2251
533.7999,1538,2150
533.8499,2263,2048
533.8999,1735,1945
533.9499,1386,1844
533.9999,1109,1746
534.0499,1129,1653
534.0999,1720,1566
534.1499,1783,1487
534.1999,818,1416
534.2499,1209,1356
534.2999,1562,1306
534.3499,1952,1269
534.3999,1562,1243
534.4499,1452,1230
534.4999,1074,1230
534.5499,392,1243
534.5999,105,1269
534.6499,1207,1306
534.6999,1720,1356
534.7499,1296,1416
534.7999,4095,1487
534.8499,1181,1566
534.8999,1476,1653
534.9499,2034,1746
534.9999,2135,1844
535.0499,2755,1945
535.0999,2488,2047
535.1499,552,2150
535.1999,3179,2251
535.2499,2133,2349
535.2999,2311,2442
535.3499,3931,2529
535.3999,3224,2608
535.4499,2880,2679
535.4999,3016,2739
535.5499,2756,2789
535.5999,314,2826
535.6499,3847,2852
535.6999,2543,2865
535.7499,2212,2865
535.7999,3061,2852
535.8499,2768,2826
535.8999,2830,2789
535.9499,2075,2739
535.9999,3033,2679
536.0499,3517,2608
536.0999,1886,2529
536.1499,2641,2442
536.1999,2562,2349
536.2499,2574,2251
536.2999,1801,2150
536.3499,2385,2048
536.3999,2235,1945
536.4499,2573,1844
536.4999,1735,1746
536.5499,2048,1653
536.5999,1815,1566
536.6499,2060,1487
536.6999,1462,1416
536.7499,1122,1356
536.7999,3269,1306
536.8499,1721,1269
536.8999,431,1243
536.9499,1313,1230
536.9999,1821,1230
537.0499,1135,1243
537.0999,845,1269
537.1499,1932,1306
537.1999,1813,1356
537.2499,1071,1416
537.2999,1109,1487
537.3499,1316,1566
537.3999,2229,1653
537.4499,1391,1746
537.4999,2137,1844
537.5499,2196,1945
537.5999,1726,2048
537.6499,2536,2150
537.6999,2515,2251
537.7499,2028,2349
537.7999,1755,2442
537.8499,2898,2529
537.8999,3314,2608
537.9499,2435,2679
537.9999,2572,2739
538.0499,2475,2789
538.0999,3626,2826
538.1499,3044,2852
538.1999,2825,2865
538.2499,3181,2865
538.2999,3258,2852
538.3499,3343,2826
538.3999,3075,2789
538.4499,2690,2739
538.4999,2109,2679
538.5499,2468,2608
538.5999,4095,2529
538.6499,1768,2442
538.6999,1723,2349
538.7499,1854,2251
538.7999,1924,2150
538.8499,1863,2047
538.8999,2088,1945
538.9499,1703,1844
538.9999,1437,1746
539.0499,1620,1653
539.0999,1666,1566
539.1499,1457,1487
539.1999,1870,1416
539.2499,1245,1356
539.2999,3051,1306
539.3499,1243,1269
539.3999,1716,1243
539.4499,1284,1230
539.4999,1880,1230
539.5499,1039,1243
539.5999,1680,1269
539.6499,860,1306
539.6999,288,1356
539.7499,1082,1416
539.7999,587,1487
539.8499,1163,1566
539.8999,1647,1653
539.9499,1953,1746
539.9999,2423,1844
540.0499,2507,1945
540.0999,1924,2047
540.1499,2463,2150
540.1999,2325,2251
540.2499,3203,2349
540.2999,2612,2442
540.3499,2440,2529
540.3999,2332,2608
540.4499,2686,2679
540.4999,2552,2739
540.5499,2843,2789
540.5999,3300,2826
540.6499,2737,2852
540.6999,2156,2865
540.7499,2938,2865
540.7999,4052,2852
540.8499,2714,2826
540.8999,2100,2789
540.9499,3531,2739
540.9999,3142,2679
541.0499,2777,2608
541.0999,2853,2529
541.1499,2818,2442
541.1999,1404,2349
541.2499,2385,2251
541.2999,2341,2150
541.3499,2085,2048
541.3999,2085,1945
541.4499,1727,1844
541.4999,0,1746
541.5499,1815,1653
541.5999,2082,1566
541.6499,535,1487
541.6999,1766,1416
541.7499,816,1356
541.7999,407,1306
541.8499,1410,1269
541.8999,0,1243
541.9499,1524,1230
541.9999,1231,1230
542.0499,1256,1243
542.0999,1209,1269
542.1499,676,1306
542.1999,1086,1356
542.2499,1052,1416
542.2999,1277,1487
542.3499,1683,1566
542.3999,2020,1653
542.4499,2232,1746
542.4999,1280,1844
542.5499,2332,1945
542.5999,2047,2048
542.6499,2214,2150
542.6999,2272,2251
542.7499,1695,2349
542.7999,2239,2442
542.8499,2791,2529
542.8999,2859,2608
542.9499,2056,2679
542.9999,1785,2739
543.0499,2319,2789
543.0999,3236,2826
543.1499,2718,2852
543.1999,3360,2865
543.2499,3264,2865
543.2999,2395,2852
543.3499,0,2826
543.3999,2613,2789
543.4499,3145,2739
543.4999,2477,2679
543.5499,1799,2608
543.5999,2977,2529
543.6499,2262,2442
543.6999,2440,2349
543.7499,2146,2251
543.7999,2005,2150
543.8499,1696,2047
543.8999,2123,1945
543.9499,1462,1844
543.9999,1350,1746
544.0499,1668,1653
544.0999,1627,1566
544.1499,1150,1487
544.1999,1675,1416
544.2499,1124,1356
544.2999,932,1306
544.3499,1473,1269
544.3999,1012,1243
544.4499,1171,1230
544.4999,957,1230
544.5499,1441,1243
544.5999,1165,1269
544.6499,764,1306
544.6999,669,1356
544.7499,697,1416
544.7999,2225,1487
544.8499,1482,1566
544.8999,2070,1653
544.9499,1968,1746
544.9999,1705,1844
545.0499,1903,1945
545.0999,2135,2048
545.1499,2553,2150
545.1999,3090,2251
545.2499,2820,2349
545.2999,2944,2442
545.3499,3504,2529
545.3999,2579,2608
545.4499,3106,2679
545.4999,2033,2739
545.5499,2580,2789
545.5999,3007,2826
545.6499,3335,2852
545.6999,3022,2865
545.7499,2412,2865
545.7999,3067,2852
545.8499,2907,2826
545.8999,2602,2789
545.9499,2892,2739
545.9999,2053,2679
546.0499,2142,2608
546.0999,2680,2529
546.1499,2675,2442
546.1999,3073,2349
546.2499,2469,2251
546.2999,2349,2150
546.3499,1838,2047
546.3999,1375,1945
546.4499,1796,1844
546.4999,1706,1746
546.5499,2184,1653
546.5999,874,1566
546.6499,1415,1487
546.6999,1208,1416
546.7499,997,1356
546.7999,3151,1306
546.8499,1417,1269
546.8999,835,1243
546.9499,1074,1230
546.9999,242,1230
547.0499,1319,1243
547.0999,1584,1269
547.1499,1124,1306
547.1999,1189,1356
547.2499,372,1416
547.2999,2184,1487
547.3499,1766,1566
547.3999,2016,1653
547.4499,1943,1746
547.4999,1464,1844
547.5499,1175,1945
547.5999,1991,2048
547.6499,2360,2150
547.6999,2540,2251
547.7499,2537,2349
547.7999,2759,2442
547.8499,2936,2529
547.8999,3095,2608
547.9499,2838,2679
547.9999,1294,2739
548.0499,2848,2789
548.0999,2796,2826
548.1499,3125,2852
548.1999,3108,2865
548.2499,3152,2865
548.2999,3170,2852
548.3499,3027,2826
548.3999,2862,2789
548.4499,2509,2739
548.4999,2103,2679
548.5499,2283,2608
548.5999,1391,2529
548.6499,2504,2442
548.6999,17,2349
548.7499,2399,2251
548.7999,2415,2150
548.8499,1662,2047
548.8999,1859,1945
548.9499,1377,1844
548.9999,1848,1746
549.0499,1576,1653
549.0999,870,1566
549.1499,2108,1487
549.1999,822,1416
549.2499,1526,1356
549.2999,1039,1306
549.3499,949,1269
549.3999,1746,1243
549.4499,1900,1230
549.4999,1026,1230
549.5499,1882,1243
549.5999,1712,1269
549.6499,1009,1306
549.6999,2229,1356
549.7499,1391,1416
549.7999,1858,1487
549.8499,1679,1566
549.8999,983,1653
549.9499,1671,1746
549.9999,1289,1844
550.0499,2492,1945
550.0999,2801,2048
550.1499,2755,2150
550.1999,2108,2251
550.2499,1945,2349
550.2999,2786,2442
550.3499,2346,2529
550.3999,2525,2608
550.4499,2528,2679
550.4999,3160,2739
550.5499,2815,2789
550.5999,2638,2826
550.6499,3407,2852
550.6999,2277,2865
550.7499,2091,2865
550.7999,2409,2852
550.8499,2999,2826
550.8999,2460,2789
550.9499,2398,2739
550.9999,2818,2679
551.0499,3156,2608
551.0999,2400,2529
551.1499,2669,2442
551.1999,2676,2349
551.2499,4095,2251
551.2999,2223,2150
551.3499,2046,2047
551.3999,4095,1945
551.4499,1740,1844
551.4999,2134,1746
551.5499,1794,1653
551.5999,1189,1566
551.6499,2171,1487
551.6999,1368,1416
551.7499,815,1356
551.7999,1428,1306
551.8499,1062,1269
551.8999,1975,1243
551.9499,1375,1230
551.9999,1879,1230
552.0499,1217,1243
552.0999,764,1269
552.1499,1692,1306
552.1999,1379,1356
552.2499,811,1416
552.2999,1955,1487
552.3499,1736,1566
552.3999,1639,1653
552.4499,1956,1746
552.4999,1577,1844
552.5499,2514,1945
552.5999,1731,2047
552.6499,2560,2150
552.6999,2619,2251
552.7499,2864,2349
552.7999,2758,2442
552.8499,4095,2529
552.8999,2689,2608
552.9499,2277,2679
552.9999,2687,2739
553.0499,2745,2789
553.0999,2481,2826
553.1499,2546,2852
553.1999,3054,2865
553.2499,2244,2865
553.2999,3040,2852
553.3499,2296,2826
553.3999,1847,2789
553.4499,2801,2739
553.4999,2553,2679
553.5499,2778,2608
553.5999,2766,2529
553.6499,2708,2442
553.6999,2109,2349
553.7499,1797,2251
553.7999,1834,2150
553.8499,2250,2048
553.8999,2293,1945
553.9499,1447,1844
553.9999,2074,1746
554.0499,2285,1653
554.0999,1320,1566
554.1499,461,1487
554.1999,1616,1416
554.2499,1811,1356
554.2999,716,1306
554.3499,1702,1269
554.3999,544,1243
554.4499,1901,1230
554.4999,4044,1230
554.5499,2723,1243
554.5999,1264,1269
554.6499,1473,1306
554.6999,1164,1356
554.7499,292,1416
554.7999,1691,1487
554.8499,1409,1566
554.8999,2414,1653
554.9499,1957,1746
554.9999,1721,1844
555.0499,2344,1945
555.0999,2380,2048
555.1499,2008,2150
555.1999,2192,2251
555.2499,1820,2349
555.2999,2533,2442
555.3499,2747,2529
555.3999,3256,2608
555.4499,3021,2679
555.4999,2482,2739
555.5499,2898,2789
555.5999,2619,2826
555.6499,2895,2852
555.6999,2594,2865
555.7499,2820,2865
555.7999,2861,2852
555.8499,2823,2826
555.8999,3400,2789
555.9499,2950,2739
555.9999,2696,2679
556.0499,3318,2608
556.0999,3310,2529
556.1499,2877,2442
556.1999,2628,2349
556.2499,2524,2251
556.2999,2049,2150
556.3499,2072,2047
556.3999,1653,1945
556.4499,1657,1844
556.4999,1327,1746
556.5499,2148,1653
556.5999,1694,1566
556.6499,1386,1487
556.6999,992,1416
556.7499,1822,1356
556.7999,2005,1306
556.8499,742,1269
556.8999,1650,1243
556.9499,1380,1230
556.9999,2243,1230
557.0499,1352,1243
557.0999,1163,1269
557.1499,927,1306
557.1999,1877,1356
557.2499,817,1416
557.2999,2166,1487
557.3499,1179,1566
557.3999,2253,1653
557.4499,2056,1746
557.4999,1495,1844
557.5499,1524,1945
557.5999,2329,2048
557.6499,1713,2150
557.6999,2188,2251
557.7499,2969,2349
557.7999,2525,2442
557.8499,2706,2529
557.8999,2857,2608
557.9499,3512,2679
557.9999,2805,2739
558.0499,2407,2789
558.0999,2650,2826
558.1499,3427,2852
558.1999,3192,2865
558.2499,3603,2865
558.2999,2931,2852
558.3499,2822,2826
558.3999,2867,2789
558.4499,2971,2739
558.4999,2780,2679
558.5499,2311,2608
558.5999,2057,2529
558.6499,2600,2442
558.6999,2194,2349
558.7499,2625,2251
558.7999,2241,2150
558.8499,1668,2047
558.8999,1965,1945
558.9499,2325,1844
558.9999,1981,1746
559.0499,1284,1653
559.0999,1521,1566
559.1499,1225,1487
559.1999,1528,1416
559.2499,1532,1356
559.2999,1789,1306
559.3499,1334,1269
559.3999,1526,1243
559.4499,1691,1230
559.4999,1764,1230
559.5499,0,1243
559.5999,1251,1269
559.6499,1493,1306
559.6999,996,1356
559.7499,1569,1416
559.7999,882,1487
559.8499,2876,1566
559.8999,2332,1653
559.9499,2087,1746
559.9999,2412,1844
560.0499,1622,1945
560.0999,1974,2048
560.1499,2144,2150
560.1999,2395,2251
560.2499,2138,2349
560.2999,2592,2442
560.3499,2532,2529
560.3999,1804,2608
560.4499,2939,2679
560.4999,3877,2739
560.5499,2933,2789
560.5999,2907,2826
560.6499,3141,2852
560.6999,2346,2865
560.7499,3180,2865
560.7999,3657,2852
560.8499,2838,2826
560.8999,2845,2789
560.9499,2253,2739
560.9999,2397,2679
561.0499,2370,2608
561.0999,3152,2529
561.1499,2747,2442
561.1999,2993,2349
561.2499,4095,2251
561.2999,2124,2150
561.3499,2132,2047
561.3999,1420,1945
561.4499,1443,1844
561.4999,2255,1746
561.5499,2026,1653
561.5999,2029,1566
561.6499,1242,1487
561.6999,1478,1416
561.7499,1923,1356
561.7999,1021,1306
561.8499,1206,1269
561.8999,0,1243
561.9499,1050,1230
561.9999,1230,1230
562.0499,1903,1243
562.0999,2094,1269
562.1499,1545,1306
562.1999,1954,1356
562.2499,1123,1416
562.2999,943,1487
562.3499,1961,1566
562.3999,2039,1653
562.4499,1952,1746
562.4999,2403,1844
562.5499,1011,1945
562.5999,2335,2048
562.6499,2083,2150
562.6999,2285,2251
562.7499,2681,2349
562.7999,2844,2442
562.8499,2474,2529
562.8999,2531,2608
562.9499,2592,2679
562.9999,2945,2739
563.0499,3046,2789
563.0999,2449,2826
563.1499,3096,2852
563.1999,3009,2865
563.2499,3410,2865
563.2999,3140,2852
